371,전자회로및실습
372,원격감시제어기초
373,구조해석응용
374,센서응용및실험
375,원격감시제어응용
376,마이크로프로세서
377,제어신호처리
378,기계제어분석
379,구조해석
380,제어공학기초
381,기전공학기초설계1
382,기전공학요소설계1
383,기전공학시스템설계1
384,기전공학졸업설계1
385,경영수학
386,비즈니스영어
387,시장경제의이해
388,영업전략
389,경영전략
390,품질관리실습
391,관리회계
392,영업관리론1
393,회계원리
394,경영기초실습1
395,경영기초실습3
396,경영심화실습1
397,공학수학2
398,최적설계
399,전산구조해석
400,역설계공학
401,3D모델링
402,유한요소모델링
403,재료역학1
404,기계공학기초설계1
405,기계공학요소설계1
406,기계공학시스템설계1
407,사물인터넷(IoT)응용
408,AR/VR프로그래밍
409,그래픽스개론
