357,한국인과한국사회
358,현대인의정신건강
359,국궁
360,스킨스쿠버
361,테니스
362,배드민턴
363,스쿼시
364,태권도
365,스키
366,스포츠댄스
367,보디빌딩
368,레크리에이션
369,골프
370,스포츠마사지
371,조정
372,축구
373,음악감상
374,사회봉사
375,대중문화읽기
376,인체와건강
377,사진촬영과감상
378,오페라의이해
379,예술과철학
380,기술창업의 핵심
381,기술창업시뮬레이션
382,공장설비계획
383,디스플레이공학
384,현장학습개론
385,현장실무2
386,미술사
387,미적분학
388,시퀀스제어및실습
389,기계가공학
390,3D CAD
391,기전공학기초설계2
392,기전공학요소설계2
393,경영전산활용및실습
394,경영기초실습2
395,응용CAD및실습
396,기계공학기초설계2
